SensorName,Time,Value
Preben - Office 405 - Humidity,2025-02-12 23:40:33,22.79
Preben - Office 405 - Humidity,2025-02-12 23:35:30,22.76
Preben - Office 405 - Humidity,2025-02-12 23:30:31,22.77
Preben - Office 405 - Humidity,2025-02-12 23:25:34,22.74
Preben - Office 405 - Humidity,2025-02-12 23:20:35,22.7
Preben - Office 405 - Humidity,2025-02-12 23:15:37,22.69
Preben - Office 405 - Humidity,2025-02-12 23:10:33,22.67
Preben - Office 405 - Humidity,2025-02-12 23:05:35,22.63
Preben - Office 405 - Humidity,2025-02-12 23:00:36,22.62
Preben - Office 405 - Humidity,2025-02-12 22:55:33,22.61
Preben - Office 405 - Humidity,2025-02-12 22:50:18,22.6
Preben - Office 405 - Humidity,2025-02-12 22:45:31,22.55
Preben - Office 405 - Humidity,2025-02-12 22:40:33,22.57
Preben - Office 405 - Humidity,2025-02-12 22:35:35,22.53
Preben - Office 405 - Humidity,2025-02-12 22:30:33,22.48
Preben - Office 405 - Humidity,2025-02-12 22:25:21,22.49
Preben - Office 405 - Humidity,2025-02-12 22:20:29,22.41
Preben - Office 405 - Humidity,2025-02-12 22:15:33,22.47
Preben - Office 405 - Humidity,2025-02-12 22:10:35,22.51
Preben - Office 405 - Humidity,2025-02-12 22:05:36,22.46
Preben - Office 405 - Humidity,2025-02-12 22:00:30,22.43
Preben - Office 405 - Humidity,2025-02-12 21:55:37,22.44
Preben - Office 405 - Humidity,2025-02-12 21:50:31,22.42
Preben - Office 405 - Humidity,2025-02-12 21:45:27,22.41
Preben - Office 405 - Humidity,2025-02-12 21:40:29,22.45
Preben - Office 405 - Humidity,2025-02-12 21:35:25,22.41
Preben - Office 405 - Humidity,2025-02-12 21:30:33,22.42
Preben - Office 405 - Humidity,2025-02-12 21:25:31,22.43
Preben - Office 405 - Humidity,2025-02-12 21:20:22,22.43
Preben - Office 405 - Humidity,2025-02-12 21:15:37,22.44
Preben - Office 405 - Humidity,2025-02-12 21:10:33,22.43
Preben - Office 405 - Humidity,2025-02-12 21:05:30,22.45
Preben - Office 405 - Humidity,2025-02-12 21:00:34,22.48
Preben - Office 405 - Humidity,2025-02-12 20:55:36,22.47
Preben - Office 405 - Humidity,2025-02-12 20:50:27,22.5
Preben - Office 405 - Humidity,2025-02-12 20:45:34,22.47
Preben - Office 405 - Humidity,2025-02-12 20:40:36,22.5
Preben - Office 405 - Humidity,2025-02-12 20:35:22,22.47
Preben - Office 405 - Humidity,2025-02-12 20:30:28,22.49
Preben - Office 405 - Humidity,2025-02-12 20:25:28,22.55
Preben - Office 405 - Humidity,2025-02-12 20:20:37,22.52
Preben - Office 405 - Humidity,2025-02-12 20:15:37,22.58
Preben - Office 405 - Humidity,2025-02-12 20:10:35,22.55
Preben - Office 405 - Humidity,2025-02-12 20:05:31,22.59
Preben - Office 405 - Humidity,2025-02-12 20:00:36,22.62
Preben - Office 405 - Humidity,2025-02-12 19:55:35,22.59
Preben - Office 405 - Humidity,2025-02-12 19:50:34,22.63
Preben - Office 405 - Humidity,2025-02-12 19:45:35,22.62
Preben - Office 405 - Humidity,2025-02-12 19:40:32,22.7
Preben - Office 405 - Humidity,2025-02-12 19:35:31,22.73
Preben - Office 405 - Humidity,2025-02-12 19:30:33,22.69
Preben - Office 405 - Humidity,2025-02-12 19:25:29,22.74
Preben - Office 405 - Humidity,2025-02-12 19:20:31,22.73
Preben - Office 405 - Humidity,2025-02-12 19:15:35,22.75
Preben - Office 405 - Humidity,2025-02-12 19:10:32,22.77
Preben - Office 405 - Humidity,2025-02-12 19:05:36,22.74
Preben - Office 405 - Humidity,2025-02-12 19:00:21,22.87
Preben - Office 405 - Humidity,2025-02-12 18:55:37,22.89
Preben - Office 405 - Humidity,2025-02-12 18:50:22,22.82
Preben - Office 405 - Humidity,2025-02-12 18:45:32,22.91
Preben - Office 405 - Humidity,2025-02-12 18:40:36,22.88
Preben - Office 405 - Humidity,2025-02-12 18:35:33,22.91
Preben - Office 405 - Humidity,2025-02-12 18:30:34,22.91
Preben - Office 405 - Humidity,2025-02-12 18:25:36,22.92
Preben - Office 405 - Humidity,2025-02-12 18:20:29,23.03
Preben - Office 405 - Humidity,2025-02-12 18:15:37,22.96
Preben - Office 405 - Humidity,2025-02-12 18:10:33,22.94
Preben - Office 405 - Humidity,2025-02-12 18:05:24,23.09
Preben - Office 405 - Humidity,2025-02-12 18:00:34,23.05
Preben - Office 405 - Humidity,2025-02-12 17:55:33,23.01
Preben - Office 405 - Humidity,2025-02-12 17:50:37,23.12
Preben - Office 405 - Humidity,2025-02-12 17:45:26,23.16
Preben - Office 405 - Humidity,2025-02-12 17:40:35,23.1
Preben - Office 405 - Humidity,2025-02-12 17:35:37,23.18
Preben - Office 405 - Humidity,2025-02-12 17:30:33,23.29
Preben - Office 405 - Humidity,2025-02-12 17:25:16,23.33
Preben - Office 405 - Humidity,2025-02-12 17:20:31,23.3
Preben - Office 405 - Humidity,2025-02-12 17:15:35,23.24
Preben - Office 405 - Humidity,2025-02-12 17:10:35,23.17
Preben - Office 405 - Humidity,2025-02-12 17:05:04,23.15
Preben - Office 405 - Humidity,2025-02-12 17:00:36,23.24
Preben - Office 405 - Humidity,2025-02-12 16:55:34,23.11
Preben - Office 405 - Humidity,2025-02-12 16:50:34,23.17
Preben - Office 405 - Humidity,2025-02-12 16:45:32,23.3
Preben - Office 405 - Humidity,2025-02-12 16:40:32,23.16
Preben - Office 405 - Humidity,2025-02-12 16:35:36,23.2
Preben - Office 405 - Humidity,2025-02-12 16:30:10,23.3
Preben - Office 405 - Humidity,2025-02-12 16:25:31,23.32
Preben - Office 405 - Humidity,2025-02-12 16:20:36,23.26
Preben - Office 405 - Humidity,2025-02-12 16:15:35,23.3
Preben - Office 405 - Humidity,2025-02-12 16:10:37,23.3
Preben - Office 405 - Humidity,2025-02-12 16:05:27,23.31
Preben - Office 405 - Humidity,2025-02-12 16:00:31,23.32
Preben - Office 405 - Humidity,2025-02-12 15:55:36,23.32
Preben - Office 405 - Humidity,2025-02-12 15:50:35,23.42
Preben - Office 405 - Humidity,2025-02-12 15:45:34,23.38
Preben - Office 405 - Humidity,2025-02-12 15:40:33,23.16
Preben - Office 405 - Humidity,2025-02-12 15:35:35,23.05
Preben - Office 405 - Humidity,2025-02-12 15:30:20,23.13
Preben - Office 405 - Humidity,2025-02-12 15:25:30,23.18
Preben - Office 405 - Humidity,2025-02-12 15:20:16,23.11
Preben - Office 405 - Humidity,2025-02-12 15:15:34,23.15
Preben - Office 405 - Humidity,2025-02-12 15:10:08,23.2
Preben - Office 405 - Humidity,2025-02-12 15:05:37,23.26
Preben - Office 405 - Humidity,2025-02-12 15:00:15,23.28
Preben - Office 405 - Humidity,2025-02-12 14:55:13,23.41
Preben - Office 405 - Humidity,2025-02-12 14:50:31,23.53
Preben - Office 405 - Humidity,2025-02-12 14:45:25,23.65
Preben - Office 405 - Humidity,2025-02-12 14:39:51,23.74
Preben - Office 405 - Humidity,2025-02-12 14:35:23,23.95
Preben - Office 405 - Humidity,2025-02-12 14:28:42,24.06
Preben - Office 405 - Humidity,2025-02-12 14:25:15,23.92
Preben - Office 405 - Humidity,2025-02-12 14:19:47,23.96
Preben - Office 405 - Humidity,2025-02-12 14:15:07,24
Preben - Office 405 - Humidity,2025-02-12 14:10:37,24.03
Preben - Office 405 - Humidity,2025-02-12 14:05:01,24.07
Preben - Office 405 - Humidity,2025-02-12 13:59:59,24.08
Preben - Office 405 - Humidity,2025-02-12 13:54:45,24.03
Preben - Office 405 - Humidity,2025-02-12 13:50:33,23.91
Preben - Office 405 - Humidity,2025-02-12 13:45:16,23.63
Preben - Office 405 - Humidity,2025-02-12 13:40:22,23.65
Preben - Office 405 - Humidity,2025-02-12 13:34:38,23.81
Preben - Office 405 - Humidity,2025-02-12 13:30:18,23.78
Preben - Office 405 - Humidity,2025-02-12 13:25:12,23.76
Preben - Office 405 - Humidity,2025-02-12 13:20:05,23.75
Preben - Office 405 - Humidity,2025-02-12 13:15:26,23.7
Preben - Office 405 - Humidity,2025-02-12 13:09:53,23.74
Preben - Office 405 - Humidity,2025-02-12 13:05:32,23.64
Preben - Office 405 - Humidity,2025-02-12 12:59:53,23.59
Preben - Office 405 - Humidity,2025-02-12 12:55:36,23.48
Preben - Office 405 - Humidity,2025-02-12 12:50:34,23.49
Preben - Office 405 - Humidity,2025-02-12 12:45:26,23.42
Preben - Office 405 - Humidity,2025-02-12 12:40:24,23.37
Preben - Office 405 - Humidity,2025-02-12 12:35:37,23.36
Preben - Office 405 - Humidity,2025-02-12 12:30:33,23.35
Preben - Office 405 - Humidity,2025-02-12 12:25:21,23.39
Preben - Office 405 - Humidity,2025-02-12 12:20:23,23.43
Preben - Office 405 - Humidity,2025-02-12 12:14:58,23.51
Preben - Office 405 - Humidity,2025-02-12 12:10:32,23.53
Preben - Office 405 - Humidity,2025-02-12 12:04:53,23.64
Preben - Office 405 - Humidity,2025-02-12 12:00:22,23.7
Preben - Office 405 - Humidity,2025-02-12 11:55:26,23.73
Preben - Office 405 - Humidity,2025-02-12 11:50:35,23.7
Preben - Office 405 - Humidity,2025-02-12 11:45:15,23.74
Preben - Office 405 - Humidity,2025-02-12 11:40:29,23.72
Preben - Office 405 - Humidity,2025-02-12 11:35:36,23.73
Preben - Office 405 - Humidity,2025-02-12 11:30:13,23.8
Preben - Office 405 - Humidity,2025-02-12 11:25:36,23.78
Preben - Office 405 - Humidity,2025-02-12 11:20:25,23.76
Preben - Office 405 - Humidity,2025-02-12 11:15:29,23.8
Preben - Office 405 - Humidity,2025-02-12 11:10:31,23.77
Preben - Office 405 - Humidity,2025-02-12 11:05:30,23.69
Preben - Office 405 - Humidity,2025-02-12 11:00:25,23.64
Preben - Office 405 - Humidity,2025-02-12 10:55:17,23.47
Preben - Office 405 - Humidity,2025-02-12 10:50:27,23.32
Preben - Office 405 - Humidity,2025-02-12 10:45:37,23.26
Preben - Office 405 - Humidity,2025-02-12 10:40:17,23.24
Preben - Office 405 - Humidity,2025-02-12 10:34:32,23.32
Preben - Office 405 - Humidity,2025-02-12 10:30:04,23.33
Preben - Office 405 - Humidity,2025-02-12 10:25:36,23.3
Preben - Office 405 - Humidity,2025-02-12 10:20:13,23.08
Preben - Office 405 - Humidity,2025-02-12 10:15:28,22.9
Preben - Office 405 - Humidity,2025-02-12 10:10:34,22.85
Preben - Office 405 - Humidity,2025-02-12 10:05:31,22.83
Preben - Office 405 - Humidity,2025-02-12 10:00:36,22.92
Preben - Office 405 - Humidity,2025-02-12 09:55:21,23.08
Preben - Office 405 - Humidity,2025-02-12 09:50:20,23.13
Preben - Office 405 - Humidity,2025-02-12 09:45:30,23.06
Preben - Office 405 - Humidity,2025-02-12 09:40:35,22.89
Preben - Office 405 - Humidity,2025-02-12 09:35:36,22.86
Preben - Office 405 - Humidity,2025-02-12 09:30:22,22.8
Preben - Office 405 - Humidity,2025-02-12 09:25:36,22.54
Preben - Office 405 - Humidity,2025-02-12 09:20:31,22.26
Preben - Office 405 - Humidity,2025-02-12 09:14:55,22.09
Preben - Office 405 - Humidity,2025-02-12 09:10:32,22.13
Preben - Office 405 - Humidity,2025-02-12 09:05:35,22.02
Preben - Office 405 - Humidity,2025-02-12 09:00:21,21.92
Preben - Office 405 - Humidity,2025-02-12 08:55:17,21.97
Preben - Office 405 - Humidity,2025-02-12 08:50:22,21.88
Preben - Office 405 - Humidity,2025-02-12 08:45:23,21.84
Preben - Office 405 - Humidity,2025-02-12 08:40:21,21.85
Preben - Office 405 - Humidity,2025-02-12 08:35:30,21.78
Preben - Office 405 - Humidity,2025-02-12 08:30:03,21.61
Preben - Office 405 - Humidity,2025-02-12 08:25:17,21.54
Preben - Office 405 - Humidity,2025-02-12 08:20:29,21.62
Preben - Office 405 - Humidity,2025-02-12 08:15:15,21.55
Preben - Office 405 - Humidity,2025-02-12 08:10:33,21.51
Preben - Office 405 - Humidity,2025-02-12 08:05:03,21.57
Preben - Office 405 - Humidity,2025-02-12 08:00:24,21.53
Preben - Office 405 - Humidity,2025-02-12 07:55:25,21.47
Preben - Office 405 - Humidity,2025-02-12 07:50:26,21.51
Preben - Office 405 - Humidity,2025-02-12 07:45:26,21.53
Preben - Office 405 - Humidity,2025-02-12 07:40:19,21.5
Preben - Office 405 - Humidity,2025-02-12 07:35:21,21.56
Preben - Office 405 - Humidity,2025-02-12 07:30:14,21.6
Preben - Office 405 - Humidity,2025-02-12 07:25:35,21.57
Preben - Office 405 - Humidity,2025-02-12 07:20:23,21.65
Preben - Office 405 - Humidity,2025-02-12 07:15:36,21.76
Preben - Office 405 - Humidity,2025-02-12 07:10:29,21.77
Preben - Office 405 - Humidity,2025-02-12 07:05:28,21.81
Preben - Office 405 - Humidity,2025-02-12 07:00:37,21.94
Preben - Office 405 - Humidity,2025-02-12 06:55:34,21.96
Preben - Office 405 - Humidity,2025-02-12 06:50:35,22.03
Preben - Office 405 - Humidity,2025-02-12 06:45:35,22.08
Preben - Office 405 - Humidity,2025-02-12 06:40:34,22.1
Preben - Office 405 - Humidity,2025-02-12 06:35:36,22.09
Preben - Office 405 - Humidity,2025-02-12 06:30:32,22.08
Preben - Office 405 - Humidity,2025-02-12 06:25:36,22.1
Preben - Office 405 - Humidity,2025-02-12 06:20:36,22.17
Preben - Office 405 - Humidity,2025-02-12 06:15:32,22.11
Preben - Office 405 - Humidity,2025-02-12 06:10:37,22.15
Preben - Office 405 - Humidity,2025-02-12 06:05:30,22.16
Preben - Office 405 - Humidity,2025-02-12 06:00:29,22.19
Preben - Office 405 - Humidity,2025-02-12 05:55:25,22.14
Preben - Office 405 - Humidity,2025-02-12 05:50:37,22.16
Preben - Office 405 - Humidity,2025-02-12 05:45:37,22.24
Preben - Office 405 - Humidity,2025-02-12 05:40:35,22.21
Preben - Office 405 - Humidity,2025-02-12 05:35:35,22.21
Preben - Office 405 - Humidity,2025-02-12 05:30:33,22.23
Preben - Office 405 - Humidity,2025-02-12 05:25:36,22.23
Preben - Office 405 - Humidity,2025-02-12 05:20:32,22.25
Preben - Office 405 - Humidity,2025-02-12 05:15:34,22.29
Preben - Office 405 - Humidity,2025-02-12 05:10:35,22.29
Preben - Office 405 - Humidity,2025-02-12 05:05:37,22.28
Preben - Office 405 - Humidity,2025-02-12 05:00:33,22.31
Preben - Office 405 - Humidity,2025-02-12 04:55:32,22.44
Preben - Office 405 - Humidity,2025-02-12 04:50:37,22.35
Preben - Office 405 - Humidity,2025-02-12 04:45:33,22.37
Preben - Office 405 - Humidity,2025-02-12 04:40:34,22.37
Preben - Office 405 - Humidity,2025-02-12 04:35:27,22.36
Preben - Office 405 - Humidity,2025-02-12 04:30:37,22.41
Preben - Office 405 - Humidity,2025-02-12 04:25:34,22.4
Preben - Office 405 - Humidity,2025-02-12 04:20:36,22.43
Preben - Office 405 - Humidity,2025-02-12 04:15:31,22.47
Preben - Office 405 - Humidity,2025-02-12 04:10:37,22.45
Preben - Office 405 - Humidity,2025-02-12 04:05:32,22.48
Preben - Office 405 - Humidity,2025-02-12 04:00:27,22.48
Preben - Office 405 - Humidity,2025-02-12 03:55:34,22.52
Preben - Office 405 - Humidity,2025-02-12 03:50:32,22.55
Preben - Office 405 - Humidity,2025-02-12 03:45:37,22.59
Preben - Office 405 - Humidity,2025-02-12 03:40:37,22.6
Preben - Office 405 - Humidity,2025-02-12 03:35:37,22.64
Preben - Office 405 - Humidity,2025-02-12 03:30:37,22.7
Preben - Office 405 - Humidity,2025-02-12 03:25:33,22.67
Preben - Office 405 - Humidity,2025-02-12 03:20:36,22.71
Preben - Office 405 - Humidity,2025-02-12 03:15:34,22.69
Preben - Office 405 - Humidity,2025-02-12 03:10:33,22.71
Preben - Office 405 - Humidity,2025-02-12 03:05:35,22.71
Preben - Office 405 - Humidity,2025-02-12 03:00:28,22.71
Preben - Office 405 - Humidity,2025-02-12 02:55:33,22.74
Preben - Office 405 - Humidity,2025-02-12 02:50:37,22.69
Preben - Office 405 - Humidity,2025-02-12 02:45:33,22.72
Preben - Office 405 - Humidity,2025-02-12 02:40:29,22.73
Preben - Office 405 - Humidity,2025-02-12 02:35:37,22.75
Preben - Office 405 - Humidity,2025-02-12 02:30:33,22.78
Preben - Office 405 - Humidity,2025-02-12 02:25:29,22.76
Preben - Office 405 - Humidity,2025-02-12 02:20:37,22.76
Preben - Office 405 - Humidity,2025-02-12 02:15:33,22.8
Preben - Office 405 - Humidity,2025-02-12 02:10:37,22.78
Preben - Office 405 - Humidity,2025-02-12 02:05:37,22.82
Preben - Office 405 - Humidity,2025-02-12 02:00:35,22.81
Preben - Office 405 - Humidity,2025-02-12 01:55:33,22.82
Preben - Office 405 - Humidity,2025-02-12 01:50:36,22.84
Preben - Office 405 - Humidity,2025-02-12 01:45:35,22.82
Preben - Office 405 - Humidity,2025-02-12 01:40:36,22.86
Preben - Office 405 - Humidity,2025-02-12 01:35:33,22.85
Preben - Office 405 - Humidity,2025-02-12 01:30:32,22.87
Preben - Office 405 - Humidity,2025-02-12 01:25:28,22.87
Preben - Office 405 - Humidity,2025-02-12 01:20:36,22.85
Preben - Office 405 - Humidity,2025-02-12 01:15:36,22.87
Preben - Office 405 - Humidity,2025-02-12 01:10:37,22.94
Preben - Office 405 - Humidity,2025-02-12 01:05:35,22.92
Preben - Office 405 - Humidity,2025-02-12 01:00:35,22.95
Preben - Office 405 - Humidity,2025-02-12 00:55:36,22.98
Preben - Office 405 - Humidity,2025-02-12 00:50:37,23.02
Preben - Office 405 - Humidity,2025-02-12 00:45:37,23.03
Preben - Office 405 - Humidity,2025-02-12 00:40:32,23.05
Preben - Office 405 - Humidity,2025-02-12 00:35:34,23.05
Preben - Office 405 - Humidity,2025-02-12 00:30:28,23.06
Preben - Office 405 - Humidity,2025-02-12 00:25:36,23.11
Preben - Office 405 - Humidity,2025-02-12 00:20:34,23.03
Preben - Office 405 - Humidity,2025-02-12 00:15:31,23.14
Preben - Office 405 - Humidity,2025-02-12 00:10:35,23.12
Preben - Office 405 - Humidity,2025-02-12 00:05:37,23.16
Preben - Office 405 - Humidity,2025-02-12 00:00:28,23.15
Preben - Office 407 - Humidity,2025-02-12 23:55:36,20.22
Preben - Office 407 - Humidity,2025-02-12 23:50:38,20.17
Preben - Office 407 - Humidity,2025-02-12 23:45:35,20.17
Preben - Office 407 - Humidity,2025-02-12 23:40:37,20.11
Preben - Office 407 - Humidity,2025-02-12 23:35:37,20.11
Preben - Office 407 - Humidity,2025-02-12 23:30:36,20.13
Preben - Office 407 - Humidity,2025-02-12 23:25:36,20.09
Preben - Office 407 - Humidity,2025-02-12 23:20:37,20.07
Preben - Office 407 - Humidity,2025-02-12 23:15:36,20.01
Preben - Office 407 - Humidity,2025-02-12 23:10:37,19.98
Preben - Office 407 - Humidity,2025-02-12 23:05:37,19.96
Preben - Office 407 - Humidity,2025-02-12 23:00:37,19.92
Preben - Office 407 - Humidity,2025-02-12 22:55:37,19.9
Preben - Office 407 - Humidity,2025-02-12 22:50:37,19.88
Preben - Office 407 - Humidity,2025-02-12 22:45:33,19.84
Preben - Office 407 - Humidity,2025-02-12 22:40:37,19.81
Preben - Office 407 - Humidity,2025-02-12 22:35:37,19.8
Preben - Office 407 - Humidity,2025-02-12 22:30:37,19.77
Preben - Office 407 - Humidity,2025-02-12 22:25:38,19.69
Preben - Office 407 - Humidity,2025-02-12 22:20:37,19.7
Preben - Office 407 - Humidity,2025-02-12 22:15:36,19.78
Preben - Office 407 - Humidity,2025-02-12 22:10:35,19.76
Preben - Office 407 - Humidity,2025-02-12 22:05:37,19.63
Preben - Office 407 - Humidity,2025-02-12 22:00:37,19.64
Preben - Office 407 - Humidity,2025-02-12 21:55:36,19.59
Preben - Office 407 - Humidity,2025-02-12 21:50:36,19.59
Preben - Office 407 - Humidity,2025-02-12 21:45:37,19.56
Preben - Office 407 - Humidity,2025-02-12 21:40:37,19.55
Preben - Office 407 - Humidity,2025-02-12 21:35:37,19.57
Preben - Office 407 - Humidity,2025-02-12 21:30:37,19.59
Preben - Office 407 - Humidity,2025-02-12 21:25:36,19.55
Preben - Office 407 - Humidity,2025-02-12 21:20:36,19.51
Preben - Office 407 - Humidity,2025-02-12 21:15:36,19.53
Preben - Office 407 - Humidity,2025-02-12 21:10:38,19.55
Preben - Office 407 - Humidity,2025-02-12 21:05:37,19.55
Preben - Office 407 - Humidity,2025-02-12 21:00:36,19.59
Preben - Office 407 - Humidity,2025-02-12 20:55:36,19.55
Preben - Office 407 - Humidity,2025-02-12 20:50:36,19.6
Preben - Office 407 - Humidity,2025-02-12 20:45:37,19.58
